"OTU","Day","test","day","l2fc.threshold","log2FoldChange","p","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","sparsity.threshold","p.adj"
"OTU.88",4,"greater",4,0.25,-0.982074638873193,0.999990493465671,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XVIII_Incertae_Sedis","Symbiobacterium",NA,NA,"0.3",1
"OTU.82",4,"greater",4,0.25,0.986181859991825,0.208040975273403,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured",NA,NA,"0.3",1
"OTU.80",4,"greater",4,0.25,-0.942096348859898,0.999995566765985,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,NA,"0.3",1
"OTU.81",4,"greater",4,0.25,1.38216811760228,0.0477466499252355,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae",NA,NA,NA,"0.3",0.533757286532633
"OTU.86",4,"greater",4,0.25,-1.14538460407225,0.955349501391588,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","uncultured",NA,NA,NA,"0.3",1
"OTU.87",4,"greater",4,0.25,0.159049878729841,0.542190966188779,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia",NA,NA,"0.3",1
"OTU.85",4,"greater",4,0.25,-0.161225222306936,0.908474663143221,"Bacteria","Actinobacteria","Frankiales","uncultured","uncultured_actinobacterium",NA,NA,NA,"0.3",1
"OTU.4062",4,"greater",4,0.25,-0.49633953529839,0.800619265717576,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.3334",4,"greater",4,0.25,-0.1791696705731,0.751462586574305,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",1
"OTU.1798",4,"greater",4,0.25,0.298088384617181,0.466746139773608,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter","uncultured_bacterium",NA,NA,"0.3",1
"OTU.1551",4,"greater",4,0.25,1.43786931440694,0.0657052287474727,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Undibacterium",NA,NA,"0.3",0.634354117543782
"OTU.3209",4,"greater",4,0.25,-1.00772632803792,0.978192001362223,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",1
"OTU.3539",4,"greater",4,0.25,0.372602718558559,0.445736702225322,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,NA,"0.3",1
"OTU.838",4,"greater",4,0.25,0.235341978614279,0.506393282553501,"Bacteria","Planctomycetes","Phycisphaerae","WD2101_soil_group","uncultured_bacterium",NA,NA,NA,"0.3",1
"OTU.528",4,"greater",4,0.25,3.54874648110865,0.000539155877396266,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Incertae_Sedis",NA,NA,"0.3",0.0344018048708792
"OTU.529",4,"greater",4,0.25,0.116880189872438,0.583958604861178,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Limnobacter",NA,NA,"0.3",1
"OTU.295",4,"greater",4,0.25,1.28045685985147,0.0974342498233612,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus","uncultured_bacterium",NA,"0.3",0.744425707283523
"OTU.290",4,"greater",4,0.25,0.998706321471451,0.136964539049433,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","uncultured","uncultured_bacterium",NA,"0.3",0.871454173833793
"OTU.632",4,"greater",4,0.25,-0.312506036427203,0.759574704844875,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,NA,"0.3",1
"OTU.639",4,"greater",4,0.25,-1.25628648201764,0.995840234361799,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XVIII_Incertae_Sedis","Symbiobacterium","uncultured_bacterium",NA,"0.3",1
"OTU.643",4,"greater",4,0.25,1.80994805730016,0.00277689574105332,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA,NA,"0.3",0.092158227406207
"OTU.749",4,"greater",4,0.25,1.26029902890802,0.107890217297887,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","JG34-KF-361","uncultured_bacterium",NA,NA,"0.3",0.779451773948003
"OTU.642",4,"greater",4,0.25,-0.930029950500868,0.886666498380188,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",1
"OTU.742",4,"greater",4,0.25,-0.0810671004253617,0.651894550611855,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,"0.3",1
"OTU.746",4,"greater",4,0.25,0.740589177687664,0.310851237317867,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","0319-6M6","uncultured_bacterium",NA,NA,"0.3",1
"OTU.2794",4,"greater",4,0.25,3.09058971786512,0.00287771920481904,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacter",NA,NA,"0.3",0.0926102362278128
"OTU.2170",4,"greater",4,0.25,0.639886733237871,0.313576910000381,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.2175",4,"greater",4,0.25,0.571638832570897,0.23662480246638,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",1
"OTU.2771",4,"greater",4,0.25,2.2652348002591,0.00602867192946289,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,NA,"0.3",0.152439275930704
"OTU.9",4,"greater",4,0.25,0.557039135192597,0.077431628242132,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","Azospirillum_brasilense",NA,"0.3",0.679606522257389
"OTU.8",4,"greater",4,0.25,0.387358291540131,0.299757351663343,"Bacteria",NA,NA,NA,NA,NA,NA,NA,"0.3",1
"OTU.1",4,"greater",4,0.25,0.275481108229831,0.473938952439051,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Microcoleus",NA,NA,NA,"0.3",1
"OTU.3",4,"greater",4,0.25,1.16581641143236,0.00114787835366571,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA,NA,"0.3",0.0509311080716091
"OTU.4",4,"greater",4,0.25,0.32596353845578,0.406748350159818,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","JG34-KF-161",NA,NA,NA,"0.3",1
"OTU.7",4,"greater",4,0.25,-2.12487828061618,1,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI",NA,NA,NA,NA,"0.3",1
"OTU.6",4,"greater",4,0.25,-2.32347170893017,0.999995784937412,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI",NA,NA,NA,NA,"0.3",1
"OTU.2946",4,"greater",4,0.25,0.523853205938321,0.385777338511002,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",1
"OTU.4322",4,"greater",4,0.25,0.252807297411654,0.49683831790728,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,NA,"0.3",1
"OTU.807",4,"greater",4,0.25,-0.0140686536462631,0.61025167449311,"Bacteria","Chloroflexi","AKIW781","uncultured_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.4220",4,"greater",4,0.25,-0.678003895525359,0.999978932314526,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter",NA,NA,"0.3",1
"OTU.99",4,"greater",4,0.25,0.413843884549903,0.326337628952239,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XVIII_Incertae_Sedis","Symbiobacterium","uncultured_bacterium",NA,"0.3",1
"OTU.91",4,"greater",4,0.25,1.38413412343846,0.0223237223891186,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",0.344485433653801
"OTU.90",4,"greater",4,0.25,-1.50729567151117,0.999923338753646,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA,NA,"0.3",1
"OTU.95",4,"greater",4,0.25,0.537480995977127,0.23033851230717,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina",NA,NA,"0.3",1
"OTU.97",4,"greater",4,0.25,1.39412430252531,0.0130399304656893,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA,NA,"0.3",0.238765623354517
"OTU.96",4,"greater",4,0.25,-0.0916632405014973,0.804710306190805,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","uncultured_bacterium",NA,"0.3",1
"OTU.411",4,"greater",4,0.25,-0.0600833908251093,0.642814088121139,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",1
"OTU.1411",4,"greater",4,0.25,-0.766736630120872,0.9611083382142,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","uncultured_bacterium",NA,"0.3",1
"OTU.4136",4,"greater",4,0.25,0.0320107267617332,0.748132326620114,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",1
"OTU.103",4,"greater",4,0.25,-0.110012662246563,0.837320512530658,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","uncultured_bacterium",NA,"0.3",1
"OTU.3232",4,"greater",4,0.25,0.196243799712463,0.525372564604483,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45",NA,NA,NA,NA,"0.3",1
"OTU.3118",4,"greater",4,0.25,0.231340420232946,0.510334978929895,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus","uncultured_bacterium",NA,"0.3",1
"OTU.2015",4,"greater",4,0.25,0.527057198607161,0.276965072683702,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","Azospirillum_brasilense",NA,"0.3",1
"OTU.511",4,"greater",4,0.25,-0.343958829021859,0.749980530237208,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",1
"OTU.513",4,"greater",4,0.25,0.150993905331692,0.55289050317585,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","CL500-29_marine_group","uncultured_bacterium",NA,"0.3",1
"OTU.515",4,"greater",4,0.25,-2.0612918261604,0.997682779147613,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales",NA,NA,NA,NA,"0.3",1
"OTU.516",4,"greater",4,0.25,-0.391470880215592,0.746318903700501,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA,"0.3",1
"OTU.198",4,"greater",4,0.25,-0.833386253021979,0.979775152738317,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI",NA,NA,NA,NA,"0.3",1
"OTU.195",4,"greater",4,0.25,-0.742648621117945,0.904082394493807,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","uncultured",NA,NA,"0.3",1
"OTU.194",4,"greater",4,0.25,-0.175533639770392,0.730196413725284,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured","uncultured_bacterium",NA,"0.3",1
"OTU.197",4,"greater",4,0.25,0.643268318945049,0.317315046577812,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Candidatus_Alysiosphaera","uncultured_bacterium",NA,NA,"0.3",1
"OTU.196",4,"greater",4,0.25,0.0220501919531776,0.626734133278545,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA,NA,"0.3",1
"OTU.191",4,"greater",4,0.25,1.32879922707229,0.00711714233880402,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XVIII_Incertae_Sedis","Symbiobacterium","uncultured_bacterium",NA,"0.3",0.160817131144891
"OTU.190",4,"greater",4,0.25,0.816971469624225,0.162568856253286,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",0.948616073302139
"OTU.193",4,"greater",4,0.25,-0.491629347166252,0.895980661796265,"Bacteria","Acidobacteria","Holophagae","iii1-8","uncultured_Acidobacteria_bacterium",NA,NA,NA,"0.3",1
"OTU.192",4,"greater",4,0.25,-0.520056409129668,0.79505439297004,"Bacteria","Cyanobacteria","SubsectionII","FamilyII","Chroococcidiopsis","uncultured_bacterium",NA,NA,"0.3",1
"OTU.608",4,"greater",4,0.25,0.74313473773119,0.26623185754638,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Thermincola","uncultured_bacterium",NA,"0.3",1
"OTU.359",4,"greater",4,0.25,-0.229658504734319,0.746374394370252,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","uncultured_bacterium",NA,"0.3",1
"OTU.358",4,"greater",4,0.25,-1.3930839019845,0.995957678938962,"Bacteria","Chloroflexi","AKIW781","uncultured_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.356",4,"greater",4,0.25,1.4094918355106,0.0720847517691673,"Bacteria","Chloroflexi","TK10","uncultured_bacterium",NA,NA,NA,NA,"0.3",0.65759266727371
"OTU.1632",4,"greater",4,0.25,1.30087475467683,0.140318892396967,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured","uncultured_bacterium",NA,"0.3",0.871454173833793
"OTU.354",4,"greater",4,0.25,-0.518068639665145,0.821242804874173,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","uncultured_bacterium",NA,NA,NA,"0.3",1
"OTU.351",4,"greater",4,0.25,-0.636864633516053,0.81484651097669,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",1
"OTU.177",4,"greater",4,0.25,0.388764031674624,0.38849281891852,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseococcus",NA,NA,"0.3",1
"OTU.176",4,"greater",4,0.25,1.75274870010087,0.000622989921820856,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,NA,"0.3",0.0367564053874305
"OTU.174",4,"greater",4,0.25,-0.191906209994216,0.797958183509151,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA,NA,"0.3",1
"OTU.172",4,"greater",4,0.25,-1.66270695090626,0.999835781977744,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum","uncultured_bacterium",NA,"0.3",1
"OTU.171",4,"greater",4,0.25,1.13154072728702,0.11893597927851,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA,"0.3",0.823218033436959
"OTU.170",4,"greater",4,0.25,-0.363849161338976,0.796578680580054,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA,NA,NA,"0.3",1
"OTU.179",4,"greater",4,0.25,-0.517551605641973,0.867740128201181,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA,NA,NA,"0.3",1
"OTU.995",4,"greater",4,0.25,-0.766949238000055,0.930899342152757,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA,NA,"0.3",1
"OTU.3168",4,"greater",4,0.25,0.742808610425615,0.168805214408246,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",0.969033176765176
"OTU.999",4,"greater",4,0.25,1.41010918278551,0.0192538367623987,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,NA,"0.3",0.329799590994636
"OTU.4126",4,"greater",4,0.25,0.0423709460304818,0.62452125826587,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA,NA,"0.3",1
"OTU.772",4,"greater",4,0.25,0.540471132234628,0.326377771299145,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,NA,"0.3",1
"OTU.779",4,"greater",4,0.25,0.92677895580005,0.201155161188071,"Bacteria","Chloroflexi","KD4-96","uncultured_Chloroflexi_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.738",4,"greater",4,0.25,0.225798042818119,0.510670489475127,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA,"0.3",1
"OTU.1316",4,"greater",4,0.25,-0.949137933537454,0.901520604057374,"Bacteria","Verrucomicrobia","Spartobacteria",NA,NA,NA,NA,NA,"0.3",1
"OTU.4234",4,"greater",4,0.25,0.514434127376181,0.355092323624507,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_Rubrobacter_sp.",NA,"0.3",1
"OTU.1310",4,"greater",4,0.25,0.964831442786367,0.233021339349086,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus","uncultured_bacterium",NA,"0.3",1
"OTU.134",4,"greater",4,0.25,-0.277671592067568,0.966896969718368,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Paucimonas","uncultured_bacterium",NA,"0.3",1
"OTU.77",4,"greater",4,0.25,-0.391729328708162,0.948116814815058,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",1
"OTU.3558",4,"greater",4,0.25,-0.0851720305191345,0.639630734476449,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA,NA,"0.3",1
"OTU.182",4,"greater",4,0.25,-0.726083133430584,0.964713065931448,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",1
"OTU.183",4,"greater",4,0.25,-1.19076048996107,0.941970355409021,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",1
"OTU.181",4,"greater",4,0.25,1.15958239779651,0.110349842714365,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Craurococcus",NA,NA,"0.3",0.791834682180106
"OTU.187",4,"greater",4,0.25,-0.315612391558445,0.731875395290141,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Segetibacter","uncultured_bacterium",NA,"0.3",1
"OTU.185",4,"greater",4,0.25,0.0771532249043769,0.589460827787353,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola","uncultured_bacterium",NA,NA,"0.3",1
"OTU.618",4,"greater",4,0.25,1.73922489347116,0.0340663339972491,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",0.435884900061188
